key_mlbam,name_first,name_last
621559,Max,Moroff
693617,Rob,Riggins
519268,Dane,Secott
607736,Brian,Stroud
444467,Dennis,Robinson
808310,Geiser,Figueroa
468813,Juan,Ugas
623969,Eddie,Rodriguez
572398,Jake,Sullivan
660778,David,Montilla
809292,Ben,Hovda
NA,Yuniel,García
683536,Jose,Escorche
642483,Hector,Asencio
801351,Daunte,Majors
NA,Victor,Garcia
649143,Lachlan,Wells
554369,Gabriel,Cornier
687551,Drew,Gilbert
642158,Adam,Tyson
692756,Francisco,Chaparro
828705,Tanner,Gillis
NA,Michael,Belak
608348,Carson,Kelly
596791,Garrett,Maines
NA,Mike,McNichol
809742,Austin,Neuweg
592406,Paul,Hoilman
672631,Kevin,Noriega
689016,Kevin,Duffy
NA,Luke,Dziados
NA,Andrea,Spaggiari
476134,Brian,Omogrosso
808549,Mario,Trivella
622393,Rafael,Gomez
667826,Borinquen,Mendez
699375,Zach,Slunder
642472,Adonis,De La Cruz
NA,Austin,Wilkinson
NA,Colby,Ring
685063,Jake,Sullivan
650668,Humberto,Mejía
499773,Mike,Grodecki
666923,Zach,Gibbons
669001,J. C.,Flowers
621178,Cody,Beam
672921,Kevin,Davidson
NA,Max,Lecroy
680629,Jery,Hernandez
696015,Juan,Machado
690953,Mick,Abel
NA,Treyton,Scully
688081,Jimmy,Roche
NA,Jackson,Miller
571465,Jeremy,Barnes
NA,Rino,Gonzalez
607641,Lavaris,McCullough
518669,Alan,Farina
663647,Ke'Bryan,Hayes
NA,Jack,Wallace
NA,Tyler,O'Dell
807098,Jorge,Valdes
NA,Andrew,Shebloski
682553,Deybi,Arias
689295,Austin,Parks
449893,Caleb,Cooper
595454,Jacob,Wark
NA,Brian,Espinal
NA,Jordan,Goldschmidt
NA,Dakota,Popham
462514,Boomer,Berry
NA,Connor,McMann
NA,Seve,Medrano
NA,Trevor,Cassell
NA,Niccolò,Milani
676686,Dante,Mendoza
807614,Conor,Laverty
804863,Wyatt,Danilowicz
NA,Ayumu,Nakata
NA,Adrian,DeMar
NA,Max,McDougald
NA,Luis,Gonzalez
641417,Juan,Bueno
683850,Alcindo,Pontes
453974,Lou,Marson
NA,Kwang Un,Jeong
NA,Eladio,Russo
NA,Tom,Fitzgerald
502559,Gregory,Smith
NA,Zach,Schira
702485,Austin,Williamson
686760,Bruce,Steel
NA,Nick,Taylor
672548,Edisson,Gonzalez
NA,Payton,Mann
596875,Jake,McAloose
828428,Thatcher,Poteat
NA,Pat,Raley
680435,Kace,Massner
466230,Scott,Stewart
449117,Johan,Camacho
NA,Matt,Taylor
827684,Josh,Och
488948,Chris,Haupt
623511,Cory,Raley
NA,Randal,Toribio
NA,Hunter,Strong
456987,Frans,Meyer
NA,Cody,Shook
823105,Mason,McCurdy
642416,Juan,Figueroa
692328,Cliyano,Nahr
493640,Sang-Hwa,Lee
NA,Brennan,Pearson
NA,Felix,Diaz
458215,Ronny,Delgado
NA,Jason,Halman
NA,Isaiah,Gudeman
628715,Marc,Magliaro
NA,Bobby,Fulkerson
NA,Jarred,Mederos
800600,Jackson,Kent
822446,Parker,Mirick
506706,Josh,Wells
449090,Micah,Furtado
NA,Leo,Bustos
800536,Adonis,Villavicencio
808748,Bennett,Myers
701436,Coleman,Rowan
814456,Jo,Oyama
NA,Stewart,Tyler
NA,Richard,Sorrenti
446806,William,Keyes
683517,Jorge,Garcia
NA,Casey,Chenoweth
NA,Erika,Campbell
NA,Danny,Krause
NA,Devon,Lapierre
NA,Thomas,Zammitti
464387,Angel,Rosario
595834,Jose,Fernandez
NA,Ruben,Scheurkogel
699437,Mac,Papini
NA,Logan,Burch
820847,Jordan,Sanchez
NA,Jeremy,Iellimo
NA,Mike,O'Malley
435062,Howie,Kendrick
808739,Eamon,Horwedel
667315,Omar,Herman
464385,Maximo,Mendez
503424,Brian,Ward
805217,Kade,Huff
NA,Connor,Moroder
NA,Keegan,Pieternella
675185,T. J.,Pruneda
672754,Luis,Cossio
808335,Saul,Sanchez
456573,Matt,Craig
664280,Ricardo,Castro
503560,Matt,Maradeo
453596,Patrick,Kantakevich
606930,Jacob,Barnes
446907,Steven,Sapp
NA,Everett,Martin
NA,Hyung Sik,Jung
467761,Fernando,Hernández
577849,Billy,Kitchen
NA,Oscar,Lepe
650202,Yandrys,Canto
518228,Radaulin,Vargas
445261,Ryan,Mathiesen
489176,Tyler,Norrick
500883,Richard,Rodriguez
801757,Nick,Argento
571832,Tyler,Joyner
NA,Ben,Deaver
689111,Bobby,Head
502099,Jonathan,Cluff
682615,John,O'Reilly
516506,Matt,Comiter
645307,Ricardo,Sanchez
542466,Raywilly,Gomez
674061,Will,Tribucher
687531,William,Kempner
808375,Emanuel,Vargas
457755,Josh,Wilson
444535,Rusty,Moore
NA,Brantley,Curnutte
NA,Chris,DiFiore
542546,Hassiel,Jimenez
676329,Malachi,Emond
NA,Noah,Moody
689225,Beau,Brieske
656070,Fabian,Vizcaino
NA,MacKenzie,King
684368,Jeury,Lopez
NA,Chase,Douglas
NA,Trey,Oest
NA,Efraim,Herkul
608053,Randall,Thompson
573245,Bubby,Williams
NA,Casey,Haire
665084,Reed,Hayes
666318,Ben,Abram
NA,Ryan,Cooper
607094,Esteban,Tresgallo
NA,Reese,Crochet
NA,Wryland,McKnight
NA,Bobby,Molinaro
696514,Luke,Trahan
NA,Matthew,St. Kitts
593952,Juan,Santana
NA,Scott,Huesemann
807756,Edgar,Moreta
NA,Jonathan,Amonica
521230,Liam,Hendriks
NA,Jordan,Anderson
518597,Runey,Davis
516752,Edgar,Gabot
NA,Guillermo,Mendez
805254,Michael,Barnett
822124,Shemar,Harris
NA,Dakota,Miller
684051,Jack,Middleton
NA,Thomas,Fitzpatrick
NA,Cody,Schneider
594741,Josh,Ashenbrenner
NA,Jagger,Duquette
NA,Jung Ho,Yeo
688981,Andrew,Zapka
458680,Austin,Wood
688391,Garrett,Cobb
459404,Ryan,Strain
681243,James,Gamble
NA,Guillaume,Deletombe
691851,Donys,Garcia
NA,Carlos,Hernández
NA,Ellington,Hopkins
460649,Ryan,Burnau
801957,Dub,Gleed
684413,Seth,Spinn
809243,Patrick,Engskov
699021,Elias,Reynoso
502329,Mark,Dolenc
450696,Benjamin,Newton
NA,Chang-Hun,Choo
597772,Angelo,Leclerc
NA,Scotty,Wright
NA,Kai,Ueda
NA,Tim,Quinn
700950,Bryce,Mackey
460305,Colby,Lehman
543704,Will,Roberts
605543,Zach,Wright
499651,Derek,Cunningham
492809,Jose,Mojica
684260,José,Estrada
NA,Cam,Bolles
675991,Chase,Wallace
808052,Johan,Moreno
814556,Lukas,Pirko
543308,John,Hicks
502034,Emmanuel,Burriss
NA,Cody,Voelker
691278,Moises,Alcala
455595,Joey,Sexton
431140,Jon-Mark,Sprowl
807193,Nolan,Soliveres
NA,Robert,Barham
542437,Francisco,Sosa
NA,Aiden,Kerr
NA,Elia,Zaccarini
455373,Ambiorix,Rincon
NA,Jacob,Schmeling
457833,Anthony,Lunetta
824500,Jimmy,Lovelace
NA,Carlos,Suárez
686475,Tyler,Tolbert
NA,Mason,Robertson
NA,Frankie,Venezia
514635,Dick,Guanipa
689167,Jeff,Lindgren
NA,Justin,Clark
547306,Sung-Woo,Jang
NA,Jake,Bufo
595983,Trent,Higginbotham
474447,Michael,Durant
821753,Aiberson,Ventura
NA,Casey,Turturici
669254,Trevor,Bradley
821011,Luis,Andujar
540938,Luis,Pimentel
NA,Pietro,Cadoni
NA,Ryan,Leach
435063,Mike,Napoli
813720,Christian,Miranda
458651,Jose,Jaimes
667761,Cam,O'Brien
NA,Matt,Hudgins
NA,Joe,Gonrowski
812885,Robert,Nedry
641781,Danny,Lee
NA,Daniel,Johnson
NA,Brad,Monroe
801127,Connor,Holden
NA,Ryan,Gerber
NA,Derek,Voigt
NA,Adrián,Moreno
446731,Jon,Calmes
NA,Davide,Grassani
650207,Yordanys,Linares
NA,Geoff,Moroz
828372,Jose,Lopez
NA,Tadaatsu,Nakazawa
702519,Alex,Wade
NA,Austin,Griffie
NA,Payton,Lobdell
501464,Jean Carlos,Reyes
542900,Joe,Babrick
NA,Jah-One,Boer
NA,Ethan,Struthers
NA,Tatum,Hendrix
667767,Adam,Hajtmar
800833,Ben,Guzek
670515,Raymond,Taveras
681047,Christian,Franklin
828492,Xavier,Kolhosser
572368,Tyler,Hanks
NA,Ryan,Wood
NA,Brandon,Doehne
NA,Kai,Moody
809315,Eyon,Everett
559094,Gerard,Hall
599971,Paul,Anderson
643325,Chad,Girodo
689780,Cal,Beardsley
594194,Hector,Taveras
820883,Yolvin,Mesa
501949,Nathan,Southard
NA,Clay,Weatherly
682686,Daniel,Pacheco
650840,Jaimito,Lebron
623347,Mark,Trentacosta
457509,Scott,Thomas
807987,Alessander,De La Cruz
NA,Kyle,Boggio
702932,Victor,Pena
467131,Leomar,Brito
670816,Kyle,Sanchez
544248,Adler,Garabito
595006,Karsten,Strieby
NA,Raul,Sandoval
502825,Michael,Bertram
606256,Jorge,Ortega
491660,Jonathan,Rojas
NA,Brandon,Krennrich
NA,Connor,Barton
NA,Alex,Volpi
673912,J. T.,Hintzen
672657,Angel,Lopez
469225,Gabriel,Zavala
678390,Jesus,Cisneros
518585,Fernando,Cruz
NA,William,Curcio
689057,Keanu,Mendez
687469,Keaton,Greenwalt
605349,Zach,Lucas
445424,Nick,Currin
542553,Jose,Rosario
642558,Ariel,Jurado
NA,Keith,Kutzler
803018,Ian,McMahon
NA,Dom,Patrizi
NA,Joe Scott,Pace
NA,Jake,Ruby
811564,Andrew,Pyle
813564,Chase,Matheny
NA,Joseph,Mandile
NA,Kyle,Palmer
694811,Bryson,Hammer
702750,Edinson,Duran
NA,Abelardo,Paz
NA,Keio,Fujino
NA,Ryuto,Konno
NA,Takuya,Shindoh
NA,Scott,Ardoin
NA,Will,Bowdoin
623144,Casey,Shiver
808316,Abraham,Cohen
688749,Baylor,Sundahl
NA,Austin,Syvertson
682244,David,Garza
NA,Aaron,Casper
806816,Pedro,Mercedes
NA,Harry,Tavella
683868,Takumi,Ohshiro
469614,Sergio,Mora
642118,Tyler,Stubblefield
449137,Ryan,Keefer
518626,Josh,Donaldson
592868,Austin,Wilson
811229,Ubert,Mejías
826933,Derek,Vartanian
NA,Félix,Fuentes
680807,Connor,Regan
691409,Angel,Contreras
488843,Lorenzo,Douglas
NA,Lucas,Glover
NA,Carson,Corff
554050,Leonardo,Alayon
822557,Jake,Simons
NA,Jimmy,Jaime
622255,Ryan,Warner
NA,Gunnar,Boehm
693033,Luis,Matute
806262,Kaiden,Wilson
664158,Matt,Eckelman
NA,Cole,Escher
700338,Anderson,Colmenarez
664021,Ciro,Norzagaray
598115,Mitch,Blackburn
698835,Dylan,Clarke
663339,Chris,Cullen
699165,Yeison,Perez
808643,Yobanys,Millán
NA,Mikey,Miller
702446,Bradford,Webb
519449,Randall,Yard
NA,Aaron,Ginn
665132,Steve,Naemark
NA,Mike,Benedetto
823735,Edgar,Gallegos
676919,Brent,Diaz
NA,Brett,Brown
NA,Michael,Gastrich
689122,Fischer,Rausch
542425,Juan,Heredia
623180,Seth,Mejias-Brean
NA,Logan,Berggren
NA,Giovanni,Binetti
NA,Kyle,McCormack
490010,Miguel,Barrientos
665525,Noel,De Jesus
NA,Justice,Brinson
687043,Harrison,Cook
NA,Francesco,Cappuccini
NA,TJ,Kassner
803642,Derrick,Rabb
452669,Manni,Juan
684823,Dan,Valerio
693603,Darius,Barton
NA,Isaac,Friesen
666019,Pedro,Espinola
NA,Nathan,Holt
641439,Ben,Carlson
663892,Kevin,Coulter
622110,Matt,Duffy
821201,Angel,De La Rosa
695762,Justin,Still
642343,Wagner,Ramírez
NA,Josh,Mosley
448595,Dan,Nelson
NA,Rayden,Marlow
666604,Willians,Vasquez
NA,Tyler,Hinrikus
NA,Kerry,Kelley
823185,Zane,Zielinski
NA,Adam,Marra
NA,Anthony,Gentile
NA,Gustavo,Barriento
828457,Bryce,Gluckman
553969,Julio,Guilarte
672792,Danielsan,Heureaux
667431,Weston,Rogers
455367,Jean,Herrera
NA,Hayden,Fravel
824747,Braxton,Shelton
602851,Franklin,Cariel
672430,Luis,Alcantara
519172,Nicholas,Ray
NA,Kyle,Schneider
NA,Garret,Vrbanic
NA,Garrett,Waters
NA,Brody,Eglite
690752,Cameron,LaLiberte
702289,DaMorris,Gresham
673060,Shogo,Noda
NA,Michael,Houdek
628013,Victor,Mendoza
NA,Frank,Madán
NA,David,Giusti
803112,Sergio,Rivera
542743,Baudilio,Lopez
657612,Tim,Hill
NA,Doug,Simmons
695038,Sean,Hunley
596431,J. J.,Whetsel
809957,Andrew,McKenna
NA,Craig,Littleman
692445,Gabriel,Torres
NA,Warner,Rhodes
688873,Matt,Mullenbach
804542,Landon,Harper
NA,Kyle,Boarman
808593,Ethan,Fritz
NA,Matthew,Pilarczyk
690132,Cam,Touchette
NA,Jake,Thomas
680704,Nick,Sandlin
676890,Scott,Boches
459316,Dan,Street
NA,Jack,Thompson
488837,Wilfredo,Diaz
681317,Jeremiah,Boyd
450711,David,Crook
675842,Emilker,Guzman
NA,Cole,Cahill
680755,Braydon,Fisher
502463,Travis,Tucker
812291,Kyuss,Gargett
802659,Scott,Crawford
664894,Alex,Perez
686463,Thomas,Schultz
506924,Stephen,Cardullo
572734,Isaiah,Brown
688856,Ryan,Stacy
699678,Austin,Rotramel
451235,Alex,Cadena
430321,Delmon,Young
663542,Bryan,Hudson
572142,Travis,Smink
656229,Jesse,Berardi
NA,Darius,Troche
NA,Josh,Laurie
NA,Ron,Farley
800847,Conner,Wolf
471890,Wilfreddy,Aguirre
NA,Chien Yu,Kuo
NA,Amane,Sobue
NA,Adam,Yacek
622450,Starlyn,Suriel
NA,Jeremy,Giesegh
NA,Charlie,Marisca
NA,Carter,Stoltz
545824,Matt,Salvato
NA,Jakobi,Davis
NA,Josh,Howitt
NA,Rene,Ledesma
519396,Josh,Walter
500249,Yeurys,Tejeda
NA,Alden,Huschle
465642,Cesar,Cespedes
811666,Daniel,Eagen
460620,Brian,Finch
NA,Cooper,Doughman
NA,Ryan,Cox
446490,Collin,Remekie
660300,Jerson,Dometilia
NA,Kotaro,Uchida
475479,David,Phelps
674495,Sergio,Alvarado
NA,Bryce,Molinaro
808447,Mitch,Fleming
NA,Three,Hillier
696273,Lorenzo,Carrier
NA,Austin,Solecitto
821324,Trey,Rucker
445391,Nathan,Husser
702639,Davis,Green
NA,Nate,Stolze
627388,Kesley,Kondo
594958,Sergio,Perez
NA,Robert,Lewis
NA,Jia Le,Chen
446647,Olivo,Astacio
NA,Dong Hack,Lee
827269,Jonathon,Jacobs
NA,KC,Swords
593678,Rolando,Uceta
445408,Chad,Liter
NA,Samy,Ramirez
NA,Cameran,Brantley
688117,Colton,Schultz
NA,Zion,Springer
NA,Chris,Lowe
446893,Shane,Dove
800760,Jase,Lopez
681333,Dru,Baker
682934,Dionmy,Salon
NA,Gage,Carpenter
524268,Carlos,Martinez
466788,Fernando,Gutierrez
699710,Yoangel,Ramos
NA,Aaron,Pigna
692821,Alexandro,Castro
669742,Darick,Hall
448281,Sean,Doolittle
NA,AJ,Thomas
446880,Ben,Thurmond
664356,Wuilder,Rodriguez
NA,Tim,Feliz
NA,Jake,Madole
699126,Gregory,Barrios
803246,Rolando,Casihis
591616,Gabriel,Tenia
NA,Jordan,Laske
821442,Ryan,Alexander
462404,Bobby,Graves
678638,Marshall,Cantillo
543425,Keith,Landers
630031,Enderson,Prado
502543,Jeff,Vincent
NA,Sawyer,Polen
691782,Sam,Hunt
597292,Kevin,Gonzalez
680762,Carlos,Sano
NA,Matthew,Joossens
663624,Ryan,Mountcastle
NA,Andrew,Rubin
666248,Alexis,Portillo
516677,Willer,Violi
462550,Celso,Rondon
NA,Ryan,Moore
NA,Ryan,Smerkar
NA,Greg,Harisis
804868,Chase,Kriebel
NA,Pat,O'Neil
452978,Matt,Meisenheimer
703747,Santiago,Garavito
686965,Michael,Machin
518616,Josh,Dew
805845,Jake,Harsany
NA,Matt,McGovern
NA,Kyle,Fitzgerald
NA,Brian,Gadsby
469708,Juan,Gonzalez
477370,Asdrubal,Amarillas
805441,Andres,Figueroa
NA,Andrea,Gandolfi
695406,Case,Williams
NA,Gaylan,Young
NA,Kei,Yoshida
NA,Anthony,Rodriguez
NA,Mike,Gaffigan
NA,Carl,Turner
NA,Akihiko,Kato
685122,Joe,Casey
NA,Furquan,Shamsud-Din
656773,Hutton,Moyer
695008,Andy,Owen
453155,Andrew,Bowdish
519219,Jason,Roenicke
NA,Joshua,Jimenez
592388,Drew,Heid
NA,Dan,Shea
801786,Carlos,Mateo
NA,Blake,Salamon
NA,Joe,Walentin
816256,Marco,Barrios
NA,Zach,Walsh
689171,Nathan,Artt
NA,Cole,Eigenhuis
657259,Max,Schuh
699193,Calvin,Delich
656722,Pearson,McMahan
681107,Drew,Williamson
803262,Andrew,Armstrong
665992,Andres,Jimenez
807882,Huston,Wynne
672546,Juan,De La Rosa
683741,Cristian,Guzman
NA,Kenji,Sakaguchi
665530,Carlos,Pena
NA,Trent,Shelby
701230,Dom,Bethancourt
NA,Gye-Hyun,Park
543741,Tyler,Sample
809575,Alex,Clyde
NA,Joe,Laudont
623201,Leo,Rojas
NA,Ryoma,Nishikawa
824691,Cal,Wipf
605108,Liberio,Bohorquez
573591,Jared,Schrom
NA,Maddie,O'Brien
641675,Brad,Haynal
469821,Jon,Armitage
460151,Josh,Faiola
801565,Luke,Glascoe
NA,Grant,Williams
809633,Michael,Dattalo
NA,Carlos,Fazio
NA,Ed,Scott
543537,Brandon,Meredith
470251,Luis,Torres
518881,Kevin,Keyes
469023,Cesar,Quintero
678871,Elvin,Ozoria
699348,Cash,Balentine
NA,Sam,Steeves
488862,Yunel,Escobar
702060,Seth,Chavez
675585,Jorge,Gonzalez
681077,Michael,Knorr
693632,Raymond,Gonzalez
469180,Kelvin,Valenciano
NA,Jake,Hovis
672832,Israel,Pineda
695533,Ty,Evans
806061,Isaiah,Drake
571563,Michael,Clark
NA,Vincent,Aprea
NA,Jalen,Byrd
821893,Brian,Depman
NA,Brett,Pitzer
NA,Jackson,Brown
669637,Blake,Chisolm
NA,Naaveen,Narayanan
545146,Kyle,Shelton
543688,Cecil,Richardson
NA,Ryan,Clarke
NA,Tim,Vranau
801293,Eric,Yost
688612,Ty,Good
NA,Banks,Connolly
672708,Daniel,Quiceno
493290,Chiang Ho,Chen
NA,Anthony,Gaetaniello
502468,Tyler,Kmetko
544150,Albert,Suárez
573095,Derek,Poppert
514921,Winder,Torres
660603,Yosmer,Solorzano
462113,Tomas,Sirena
NA,Cameron,Cummings
702878,Douglas,Orellana
502218,Casey,Whitmer
456091,Carlos,Perez
823097,Jack,Torosian
NA,Bailey,Uderitz
593492,Francisco,Contreras
473764,Tyson,Ford
NA,Cristian,Mercedes
450780,Victor,Alvarez
NA,Joseph,Massa
444954,Brock,Lindeke
803406,Richie,Paltridge
460298,Ross,Hoffman
NA,Mitch,McCristall
682868,Bryan,Ramos
816305,Ali,Tanner
NA,Nico,Bañez
550012,Gustavo,Pierre
NA,Chris,Munoz
680571,Greyson,Jenista
695588,Carter,Linton
809446,Eric,Cador
451786,Chris,Tuttle
807508,Jake,Griffith
NA,Matthew,Moreno
688165,Zach,Lauzon
NA,Matt,Smith
620998,Joe,DeCarlo
NA,Brandon,Sherwood
827016,Michael,Quevedo
605387,Mitch,Morales
600967,Cleuluis,Rondon
659273,Nick,Fuller
544374,Jose,Torres
446357,Josh,Copeland
NA,Seong Moo,Hong
NA,Nate,Ross
NA,Hyeon Bin,Hong
800795,Joshua,Koskie
528716,Jesus,Carrillo
448632,Christopher,Johnson
NA,Jordan,Compton
622723,Elias,Torres
NA,Braeden,Ferrington
NA,Héctor,Ponce
593825,Bienvenido,Valdez
594926,Christian,Meza
NA,Sheng Yu,Li
500779,Jose,Quintana
NA,Jack,Creighton
684316,Yuniesky,Larduert
828051,Luis,Cabrera
NA,Antonio,Biggers
NA,Eric,Whitfield
NA,Jaxon,Edwards
450649,Chris,Allen
682670,Cooper,Casad
NA,Yurdion,Martie
623391,Chris,Carlson
NA,Giovanni,Pappalardo
674457,Fabricio,Reina
688240,Ryan,Orr
805737,Bjay,Cooke
528110,Tyson,Arishenkoff
814093,Jake,Fields
676548,Ryan,Askew
NA,Kyle,Craft
NA,Samantha,Show
649965,Milan,Post
675979,Jamal,Wade
695039,Jack,Wold
572048,Robby,Price
570477,Jadel,Mendez
622791,Carlos,Lara
NA,Hyun Jun,Kim
823040,Ty,Dagley
NA,Steve,Marino
NA,Anthony,Rios
446728,Floyd,Albert
543390,James,Keithley
687990,Tanner,Jesson-Dalton
695272,Nick,Logusch
643556,Kelly,Starnes
627365,Aaron,Campbell
NA,Chris,Noonan
518924,Brett,Lawler
NA,Wes,Martin
681598,Jeremy,Jimenez
NA,Taylor,Clifton
NA,Drew,Erdei
457860,Carlos,Castillo
500107,Anthony,Rebyanski
676510,Nolan,Hoffman
NA,Zach,Crosswhite
NA,Yadier,Machado
813475,Connor,Dreyer
665613,Bairon,De La Rosa
692875,Connor,Hughes
445426,Dennis,Hernandez
NA,Su Wan,Kim
542474,Janelfry,Zorrilla
NA,Javier,López
544722,Dan,Miller
515270,Johan,Romero
NA,Sheldon,Stober
808150,Luis,Ceballos
820950,Jhan,Almeida
NA,Ryan,Hundley
NA,Ethan,Stephens
608056,Chris,Peters
456011,Justin,Wendt
571830,Tommy,Joseph
NA,Brandon,Schmidt
661388,William,Contreras
676605,Jake,Adams
NA,Zack,Weigel
644037,Ryan,Mattes
595359,Matt,Perry
688858,Ried,Dittner
NA,Nic,Nolan
687272,Tucker,Flint
692638,Franklin,Corniel
NA,Chia Hung,Chen
680264,Alex,Wagner
280058,Ty,Howington
605221,Tanner,English
808141,Jose,Pirela
NA,Brogan,Olson
491682,Carlos,Figueroa
430636,Ian,Snell
NA,Kaj,Timmermans
NA,Cale,Dineen
686251,Brady,Lindsly
534553,Lyle,Allen
595453,Chad,Wallach
668346,Mark,Sanchez
489407,Justin,Webb
823759,Eric,Genther
NA,Jeromy,Poveda
458552,Tyler,Jacobson
686460,Natanael,Garabitos
669857,Abel,Cuevas
NA,Dillon,Dove
702664,Bryce,Dolby
543359,Dan,Jennings
542292,Jose,Cruz
NA,Janniel,Berroa
NA,Bradley,Horn
NA,Tyler,Tobey
NA,Braden,Lee
682515,Logan,Porter
688744,Anthony,Zimmerman
689662,Ken,Scott
686808,James,Beard
657591,Andrew,Godbold
NA,Tyler,Lux
645312,Edward,Trejos
NA,Joo On,Kim
522055,Allixon,Cequea
673389,Ismael,Aquino
803261,Houston,Evans
660590,Angel,Garzon
542477,Carlos,Valenzuela
453129,Alfred,Profeet
502127,Brett,Bigler
621352,Kyle,Twomey
801860,Sam,DiLella
NA,Davis,O'Brien
NA,Kyle,Colgain
543514,Jared,McDonald
NA,Jarred,Taylor
NA,Chen,Junpeng
663527,Tyler,Nevin
NA,Chris,Anderson
NA,Jae-Yoon,Shim
NA,Yves,Poesmans
671495,Channy,Ortiz
447615,Jered,Goodwin
822667,Rhett,Hendricks
542274,Joel,Lima
NA,JD,Waite
823709,Hugh,Collins
446664,Jonathan,Valcarcel
684153,Alfredo,Raciel
642242,Jake,Zokan
808550,Connor,Hults
469187,Yonatan,Cuello
809505,Blake,Anderson
641339,Kyle,Bartsch
670403,Davis,Agle
597017,Michael,Bernal
643542,D. J.,Slaton
642546,Jonathan,Hernández
826151,Rodney,Shultz
703906,Andry,Javier
456379,Al,Alburquerque
NA,Tommy,Putnam
694870,John,LaRossa
670264,Evan,Douglas
823647,Jacob,Banister
684390,Harrison,Babbitt
516560,Richard,Olson
519229,Seth,Rosin
801005,Caleb,Menina
682003,Garrett,Martin
465772,Joseph,Scott
676830,Collin,Kober
NA,Matteo,Polce
NA,Tim,Faix
NA,JC,LeGrand
501940,Tom,Thornton
543783,Jamie,Simpson
NA,Jean,Cuevas
806019,Zane,Adams
NA,Samuel,Tsopatalo
NA,Mike,Yerina
814109,Jeremy,Lee
NA,Chris,Phelan
NA,Brian,Feinauer
NA,David,Stechow
NA,Yoandri,Portal
816380,Cade,Patterson
608049,Jon,Myers
805868,Geronimo,Rombley
NA,Juan,Mercado
473155,Tim,Fries
808829,Thomas,Ellisen
592232,Jonathon,Crawford
693025,Xavier,Terrazas
665973,Meure,Rodriguez
670745,Axel,Cruz
NA,Yoasnier,Pérez
688272,Josh,Campbell
693353,Nick,Jones
NA,Ben,Rehkow
690572,Cody,Grosse
803384,Ben,DeMell
691683,Elpidio,Perez
808867,Ben,Swails
NA,Tyler,Gambardella
607656,Christopher,Morales
456090,Anthony,Rivera
470823,Reinaldo,Ruiz
NA,Alex,Bunnell
823324,Ethan,Dillinger
608475,Dawel,Lugo
NA,Luis,Delogu
681710,Fredely,De Dios
NA,Dylan,Emmons
691614,Mendy,Ferreira
824765,Michael,Martinez
668559,Johsson,Arias
676459,Zach,Hanna
519057,Billy,Mottram
699175,Taylor,Bloye
517006,Wilmer,Almonte
NA,Eric,Garza
NA,Alex,McCune
699263,Cayde,Ward
518129,Jonathan,Rodriguez
NA,Alex,DeYonker
805956,Kai,Roberts
666611,Marcos,Estevez
801985,Casey,Allen
815266,Noah,Lucier
688726,Taylor,Rich
554337,Miguel,Sosa
NA,Collin,Nyenhuis
679665,Ismael,Gomez
820905,Roilán,Portuondo
NA,Ethan,Crout
622657,Freddery,Arias
572775,Malcolm,Clapsaddle
NA,Esteban,Rivera
645566,Wander,Franco
NA,Elian,Moreno
NA,Mike,Hanley
467113,Eleazar,Jimenez
462117,Anel,De Los Santos
538504,Takahisa,Ueno
NA,Will,Strauss
669912,Kirby,Snead
806705,Josh,Norwood
NA,Austin,Duckett
605451,Neftali,Rosario
805399,David,Landeta
804446,Eddie,Micheletti
NA,Leonel,Reina
NA,Tyler,Colditz
667775,Eric,Brenk
660662,Edgardo,Fermin
467076,Cory,Blackmon
502240,Jake,Rodriguez
NA,Austin,Siener
803148,James,Broderick
NA,Daniel,Sellers
NA,Andrew,Seigel
650589,Louis,Silverio
665062,Earl,Burl
NA,Leonardo,Chiarovano
NA,Cody,Rogina
NA,Jared,Williams
823528,Kaden,Jacobi
488988,Ben,Ingold
684632,Warren,Laster
813733,Jake,Tsukada
518670,Tom,Farmer
NA,Yoel,Roque
NA,Chun Liang,Lin
NA,Tanner,Partlow
NA,Daniel,Mendez
686549,Brett,Centracchio
663516,Dillon,Paulson
665013,Stuart,Holmes
695746,Cale,Lansville
445008,Simon,Klink
455684,Brock,Koman
NA,Corey,Caswell
694363,Jared,Shuster
NA,Mike,Riesner
541636,Reginald,Lampe
NA,Carter,Foster
824510,Tristan,McGregor
NA,Tyler,Hodder
800414,Alfredo,Velasquez
NA,Brett,Vasquez
622521,Hengelbert,Rojas
607609,A. J.,Ladwig
NA,Ben,Grunberg
665145,Woody,Edwards
NA,Gavin,Goss
596711,Mark,Trau
NA,Sasha,LaGarde
NA,Dae On,Park
680582,Jhonny,David
504317,Michael,Gardner
NA,Jarrett,Smetana
808560,Zach,Bale
822955,Blake,Marshall
445942,Yury,Santana
NA,Tyler,Boyd
516574,Nate,Rosenberg
689769,Jon,Meyerring
457111,Fernando,Medina
NA,Fisher,Sheffield
676902,Harry,Rutkowski
NA,Ryan,Vogt
NA,Dalys,Binder
803061,Brennan,Lambert
NA,Ryan,Ross
NA,Mario,Simone
NA,Brady,Maciak
811276,Aubrey,Gillentine
643321,Max,Garner
NA,Yu Hsien,Chu
678025,Hunter,Watson
693024,Alex,Brook
457134,Yestin,Polanco
NA,Lance,Brown
676971,Michael,Cooper
642460,Gregory,Ramirez
NA,Toma,Murase
NA,Ethan,Bedgood
607521,Cory,Embree
NA,Yen Chun,Lin
